paper,target_journal,section,paragraph_id,sentence_id,line_start,word_count,status,issue_codes,suggestion_zh,sentence
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,40,140,179,9,PASS,,,"and the active subset is the worst \(K\) scenarios,"
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,41,141,186,9,PASS,,,Between screening generations the active set is held fixed.
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,41,142,186,6,PASS,,,"Search fitness averages over that set,"
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,42,143,192,11,PASS,,,"The GA channel applies uniform crossover followed by independent bit mutation,"
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,43,144,200,15,PASS,,,"For the DE channel, a relaxed donor is formed and mapped to a stochastic bit,"
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,44,145,207,8,PASS,,,"Repair removes the least aggregate benefit per cost,"
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,45,146,214,3,PASS,,,repeating until \(v_B(x)=0\).
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,45,147,214,9,PASS,,,"Held-out evaluation forms both mean and componentwise-worst objective vectors,"
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,46,148,222,12,PASS,,,"Their hypervolumes use separately frozen normalization bounds and the standard dominated-volume definition,"
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,47,149,231,8,PASS,,,"Under the implemented schedule, the audited counter is"
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,48,150,237,9,PASS,,,where union evaluation and ranking-round evaluation are disjoint terms.
mintou_p4_shield_resilience_planning,Energies,4. SHIELD-MOEA,48,151,237,10,PASS,,,"This is an implementation objective-call count, not a wall-clock claim."
mintou_p4_shield_resilience_planning,Energies,4.1. Non-Dominated Sorting Kernel (NSGA-II Framework),49,152,241,10,PASS,,,The kernel maintains a population of 40 binary plans over 40 generations.
mintou_p4_shield_resilience_planning,Energies,4.1. Non-Dominated Sorting Kernel (NSGA-II Framework),49,153,241,25,PASS,,,"Environmental selection is constraint-dominated non-dominated sorting (feasible plans dominate infeasible ones; infeasible plans compare by budget violation) with crowding-distance truncation, following the standard NSGA-II procedure [30]."
mintou_p4_shield_resilience_planning,Energies,4.1. Non-Dominated Sorting Kernel (NSGA-II Framework),49,154,241,11,PASS,,,Initial plans are sparse random selections (3-18% density) repaired to the budget.
mintou_p4_shield_resilience_planning,Energies,4.1. Non-Dominated Sorting Kernel (NSGA-II Framework),49,155,241,21,PASS,,,"Rationale: a standard, well-understood kernel ensures that whatever advantage appears is attributable to the scenario interface, not to bespoke selection machinery."
mintou_p4_shield_resilience_planning,Energies,4.2. Hybrid GA/DE Variation,50,156,245,4,PASS,,,Each generation produces 40 offspring.
mintou_p4_shield_resilience_planning,Energies,4.2. Hybrid GA/DE Variation,50,157,245,11,PASS,,,Half use uniform crossover followed by bit-flip mutation at rate $1/n$.
mintou_p4_shield_resilience_planning,Energies,4.2. Hybrid GA/DE Variation,50,158,245,24,PASS,,,"The other half use binary rand/1 differential evolution in relaxed space, followed by stochastic bit sampling with probabilities 0.9 and 0.08 for high and low activation."
mintou_p4_shield_resilience_planning,Energies,4.2. Hybrid GA/DE Variation,50,159,245,11,PASS,,,"GA recombination preserves co-selected action blocks, while DE introduces direction-informed variation."
mintou_p4_shield_resilience_planning,Energies,4.2. Hybrid GA/DE Variation,50,160,245,11,PASS,,,Section 6.3 tests whether this hybrid improves on DE-only and GA-only controls.
mintou_p4_shield_resilience_planning,Energies,4.3. Worst-K Scenario Screening (The Adaptive Interface),51,161,249,33,REVISE,P1_STRONG_CLAIM_CHECK,核验独创性/因果/证明性措辞，并补直接证据或降格为观察性表述,"At generation 1 and every $T_s = 5$ generations thereafter, the algorithm evaluates the current population on each of 16 search scenarios, ranks scenarios by the population's mean normalized scalarized objective (worst first), and retains the top $K = 4$."
mintou_p4_shield_resilience_planning,Energies,4.3. Worst-K Scenario Screening (The Adaptive Interface),51,162,249,12,PASS,,,"Until the next screening event, parent--offspring selection uses only the active set."
mintou_p4_shield_resilience_planning,Energies,4.3. Worst-K Scenario Screening (The Adaptive Interface),51,163,249,8,PASS,,,"Let $N_p=40$, $N_u=2N_p=80$, $G=40$, $|\mathcal S|=16$, and $N_r=8$ screening rounds (generations 1, 6, ..., 36)."
mintou_p4_shield_resilience_planning,Energies,4.3. Worst-K Scenario Screening (The Adaptive Interface),51,164,249,12,PASS,,,"The unscreened code path records $C_{\rm full}=G N_u|\mathcal S|=51{,}200$ plan--scenario evaluations."
mintou_p4_shield_resilience_planning,Energies,4.3. Worst-K Scenario Screening (The Adaptive Interface),51,165,249,24,PASS,,,"The screened path records the disjoint terms $C_{\rm active}=G N_uK=12{,}800$ for union selection and $C_{\rm rank}=N_rN_p|\mathcal S|=5{,}120$ for ranking the current population, totaling $17{,}920$."
mintou_p4_shield_resilience_planning,Energies,4.3. Worst-K Scenario Screening (The Adaptive Interface),51,166,249,12,PASS,,,Thus screening reduces this implementation counter by 65%; wall-clock savings are evaluated separately.
mintou_p4_shield_resilience_planning,Energies,4.4. Feasibility Repair,52,167,253,28,PASS,,,Every initial and offspring plan exceeding the budget is repaired greedily: the selected action with the worst aggregate benefit-to-cost ratio is dropped repeatedly until the plan is affordable.
mintou_p4_shield_resilience_planning,Energies,4.4. Feasibility Repair,52,168,253,24,PASS,,,"Rationale: under a hard budget, penalty-carrying infeasible plans waste population slots and blur dominance comparisons; repair keeps the entire population in the fundable region."
mintou_p4_shield_resilience_planning,Energies,4.4. Feasibility Repair,52,169,253,15,PASS,,,The ablation study shows this operator carries the largest share of the method's advantage (Section 6.3).
mintou_p4_shield_resilience_planning,Energies,4.5. Resilience Objective and Outage Awareness in Search,53,170,257,30,PASS,,,"The survivability objective -S(x,s) is part of the search-phase objective vector by default; the corresponding ablation hides this column from selection while leaving the final five-objective evaluation untouched."
mintou_p4_shield_resilience_planning,Energies,4.5. Resilience Objective and Outage Awareness in Search,53,171,257,23,PASS,,,"A second, sharper ablation zeroes the outage severity sigma during search only, making the search outage-blind while the evaluation still stresses the plans."
mintou_p4_shield_resilience_planning,Energies,4.5. Resilience Objective and Outage Awareness in Search,53,172,257,28,PASS,,,These two switches let us ask separately whether seeing the survivability trade-off and experiencing outage stress during search matter -- and the answers turn out to differ (Sections 6.3 and 6.5).
mintou_p4_shield_resilience_planning,Energies,4.6. Direct-Reuse-Leakage-Controlled Evaluation and Worst-Envelope Rationale,54,173,261,14,PASS,,,"No method -- proposed, baseline, or ablation -- is ever scored on scenarios it searched on."
mintou_p4_shield_resilience_planning,Energies,4.6. Direct-Reuse-Leakage-Controlled Evaluation and Worst-Envelope Rationale,54,174,261,36,PASS,,,"The evaluation scenario set is drawn with a disjoint random seed (and, in the unseen-stress experiment, from disjoint ranges); hypervolume is computed on the feasible non-dominated front of each method's final population against this set alone."
mintou_p4_shield_resilience_planning,Energies,4.6. Direct-Reuse-Leakage-Controlled Evaluation and Worst-Envelope Rationale,54,175,261,16,PASS,,,"Screening therefore influences which plans are found, but has no channel into how they are graded."
mintou_p4_shield_resilience_planning,Energies,4.6. Direct-Reuse-Leakage-Controlled Evaluation and Worst-Envelope Rationale,55,176,263,5,PASS,,,We report two hypervolume variants.
mintou_p4_shield_resilience_planning,Energies,4.6. Direct-Reuse-Leakage-Controlled Evaluation and Worst-Envelope Rationale,55,177,263,16,PASS,,,"The standard mean hypervolume averages each objective over the 16 evaluation scenarios, then computes the dominated volume."
mintou_p4_shield_resilience_planning,Energies,4.6. Direct-Reuse-Leakage-Controlled Evaluation and Worst-Envelope Rationale,55,178,263,17,PASS,,,The worst-case hypervolume takes the per-objective worst value over the 16 evaluation scenarios before computing the dominated volume.
mintou_p4_shield_resilience_planning,Energies,4.6. Direct-Reuse-Leakage-Controlled Evaluation and Worst-Envelope Rationale,55,179,263,43,PASS,,,"This is a deliberate design choice, not a standard metric: in a resilience context, a plan whose mean performance is high but whose tail scenario is poor (e.g., a plan that collapses under the single worst stress combination) is an unacceptable plan."
mintou_p4_shield_resilience_planning,Energies,4.6. Direct-Reuse-Leakage-Controlled Evaluation and Worst-Envelope Rationale,55,180,263,30,PASS,,,"The worst-case readout is, however, more conservative and its bounds depend on the scenario sample; we present it as a complementary diagnostic to the mean metric, not as a replacement."
mintou_p4_shield_resilience_planning,Energies,4.6. Direct-Reuse-Leakage-Controlled Evaluation and Worst-Envelope Rationale,55,181,263,19,PASS,,,The two metrics are computed under separate fixed normalization bounds (Section 5.3) and are comparable within their respective columns only.
mintou_p4_shield_resilience_planning,Energies,5.1. Methods Compared,56,182,290,11,PASS,,,"Table 2 lists eleven methods: SHIELD-MOEA, six baselines, and four single-switch ablations."
mintou_p4_shield_resilience_planning,Energies,5.1. Methods Compared,56,183,290,28,PASS,,,"Evolutionary baselines use reference implementations from pymoo [43], run on the identical binary problem with the same population size and generation count and with access to all 16 search scenarios."
mintou_p4_shield_resilience_planning,Energies,5.2. Protocol,57,184,310,8,PASS,,,Each stochastic method runs 30 independent seeds per experiment.
mintou_p4_shield_resilience_planning,Energies,5.2. Protocol,57,185,310,24,PASS,,,"Weighted Sum and Deterministic Planning are deterministic: the uniform 2640-row implementation archive retains repeated invocations, but each rule has one effective observation per experiment."
mintou_p4_shield_resilience_planning,Energies,5.2. Protocol,57,186,310,22,PASS,,,"The seed-level inferential family therefore contains eight stochastic opponents, including four stochastic baselines and four ablations; sixteen deterministic baseline gaps are descriptive."
mintou_p4_shield_resilience_planning,Energies,5.2. Protocol,57,187,310,19,PASS,,,"Seeds are derived from a hash of (experiment, method, seed index), and all population-based methods use population 40 and 40 generations."
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,58,188,314,28,PASS,,,"The headline metric is the standard hypervolume of the feasible non-dominated front on the evaluation scenario set, computed with pymoo's exact indicator at reference point 1.1 per normalized dimension."
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,58,189,314,39,PASS,,,"Objective normalization uses fixed, method-independent bounds computed once per experiment from a seeded reference sample (the empty plan, all 72 single-action plans, and 2048 random budget-feasible plans, with a 5% margin), so no method's own output can stretch or shrink the scale."
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,58,190,314,38,PASS,,,"The worst-case hypervolume applies the same construction to the per-objective worst value over the 16 evaluation scenarios, under its own fixed bounds; it is comparable across methods within the worst-case column (not against the mean column, whose normalization differs)."
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,58,191,314,6,PASS,,,An empty feasible front scores zero.
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,59,192,316,26,PASS,,,"Statistical comparisons are two-sided Mann--Whitney U tests between SHIELD-MOEA and each of eight stochastic opponents per experiment ($n=30$ per group), with Holm correction [44] within each experiment."
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,59,193,316,12,PASS,,,Rank-biserial correlation and 5000-resample bootstrap intervals report effect size and mean-difference uncertainty.
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,59,194,316,9,PASS,,,The deterministic rules receive point comparisons without seed-level p-values.
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,59,195,316,10,PASS,,,All reported conclusions use the method-independent standard hypervolume defined below.
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,60,196,318,16,PASS,,,"For reproducibility, the transformations between raw objectives, fronts, statistics, and the AC check are specified explicitly."
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,60,197,318,20,PASS,,,"For objective $j$, the fixed reference sample supplies lower and upper bounds $l_j$ and $u_j$; every feasible objective vector is mapped by"
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,61,198,324,15,PASS,,,The feasible non-dominated set returned by method $m$ in experiment $e$ and seed $r$ is
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,62,199,330,15,PASS,,,"With reference point $z^{\mathrm{ref}}=(1.1,\ldots,1.1)$, the primary score is the dominated union volume"
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,63,200,336,6,PASS,,,where $\lambda_d$ denotes $d$-dimensional Lebesgue measure.
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,63,201,336,16,PASS,,,"The tail-oriented readout replaces each scenario-dependent objective by its observed maximum on the frozen evaluation scenarios,"
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,64,202,342,7,PASS,,,before applying the same fixed-bound hypervolume construction.
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,64,203,342,12,PASS,,,"For two seed samples of size $n_1$ and $n_2$, the reported rank statistic is"
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,65,204,348,11,PASS,,,and the monotone Holm adjustment over the $M$ within-experiment comparisons is
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,66,205,354,9,PASS,,,"Finally, screening workload is reported independently of wall-clock time."
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,66,206,354,19,PASS,,,"Including both active-set union evaluation and the full-set ranking rounds, the recorded reduction relative to full-scenario union evaluation is"
mintou_p4_shield_resilience_planning,Energies,5.3. Metrics and Statistics,67,207,360,16,PASS,,,The separate AC layer declares a mapped case feasible only when all three engineering conditions hold:
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,68,208,372,21,PASS,,,Table 3 pools all 8 experiments x 30 seeds; Figure 2 shows the per-experiment distributions for the six main methods and the pooled mean-versus-worst-case panel.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,69,209,374,6,PASS,,,**Table 3.** Pooled leaderboard across eight experiments.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,69,210,374,15,PASS,,,Stochastic methods have 240 runs; deterministic rules summarize eight unique outputs retained as 240 repeated provenance rows.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,70,211,390,13,PASS,,,"SHIELD-MOEA attains pooled mean hypervolume 0.27396 (std 0.02700), 5.09% above NSGA-II+Repair (0.26070) and 5.56% above plain NSGA-II."
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,70,212,390,20,PASS,,,"Repair explains part of the advantage, but targeted controls do not assign the remainder uniquely to screening or hybrid variation."
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,70,213,390,17,PASS,,,"All 32 comparisons with four stochastic baselines are Holm-significant wins, with no significant loss to any stochastic opponent."
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,70,214,390,18,PASS,,,Weighted Sum and Deterministic Planning are lower in all sixteen descriptive experiment-level gaps and receive no seed-level tests.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,71,215,392,3,PASS,,,**Table 4.** SHIELD-MOEA vs.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,71,216,392,1,PASS,,,NSGA-II.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,71,217,392,16,PASS,,,"Intervals are pointwise, multiplicity-unadjusted 5000-resample bootstrap CIs for the mean HV difference; $r_{rb}$ is rank-biserial correlation."
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,71,218,392,13,PASS,,,Holm correction covers eight stochastic opponents per experiment and determines the significance statements.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,72,219,405,10,PASS,,,The margin is largest in outage_contingency (+6.97%) and der_uncertainty (+6.54%) and remains positive in unseen_stress_generalization (+6.04%).
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,72,220,405,17,PASS,,,The latter tests resistance to the frozen search ranges; it does not certify absence of scenario-distribution specialization.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,73,221,407,9,PASS,,,Three baseline behaviors deserve honest annotation rather than silence.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,73,222,407,27,REVISE,P1_STRONG_CLAIM_CHECK,核验独创性/因果/证明性措辞，并补直接证据或降格为观察性表述,"First, MOEA/D collapses on this problem (pooled HV 0.00047): with the budget handled as a penalty, its decomposition weights drive it to near-empty portfolios (mean selected actions 0.004)."
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,73,223,407,21,PASS,,,We report it as configured and note that a constraint-domination variant might fare better; the competitive comparison is carried by NSGA-II.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,73,224,407,26,PASS,,,"Second, the single-solution methods (GA, Weighted Sum, Deterministic Planning) return one plan by construction, so their hypervolume measures the quality of a point, not a front."
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,73,225,407,14,PASS,,,"Third, runtimes are of the same order for the population methods (SHIELD-MOEA 0.089 s vs."
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,73,226,407,18,PASS,,,NSGA-II 0.092 s per run at this instance size); no efficiency claim is made from wall-clock at this scale.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,74,227,411,17,PASS,,,**Figure 2.** Hypervolume distributions across eight experiments (30 seeds per box for stochastic methods); deterministic rules are point estimates.
mintou_p4_shield_resilience_planning,Energies,6.1. Main Comparison,74,228,411,16,PASS,,,The bottom panel pairs each method's pooled mean HV (filled) with its sampled worst-envelope HV (open).
mintou_p4_shield_resilience_planning,Energies,6.2. Sampled Worst-Envelope Readout,75,229,415,14,PASS,,,"SHIELD-MOEA's pooled sampled worst-envelope HV is 0.26911, +5.36% above NSGA-II's 0.25541 and close to its mean-HV margin."
mintou_p4_shield_resilience_planning,Energies,6.2. Sampled Worst-Envelope Readout,75,230,415,12,PASS,,,"Within the evaluation sample, no mean--envelope reversal is observed against this baseline."
mintou_p4_shield_resilience_planning,Energies,6.2. Sampled Worst-Envelope Readout,75,231,415,15,PASS,,,This diagnostic describes the 16 sampled scenarios; it is not a bound on unobserved tail behavior.
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,76,232,419,16,PASS,,,"Figure 3 compares the full method against the four single-switch ablations, pooled over all experiments and seeds."
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,77,233,423,14,PASS,,,**Figure 3.** Mean hypervolume (+/- std over 8 experiments x 30 seeds) of SHIELD-MOEA and the four ablations.
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,77,234,423,22,PASS,,,Callouts give the relative difference to the full method and the number of experiments (out of 8) in which the difference is Holm-significant.
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,78,235,425,5,PASS,,,"The attribution, stated without embellishment:"
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,79,236,435,24,PASS,,,"**Targeted variation and screening controls.** Three additional controls use the identical eight experiments, 30 seeds, population, generations, search/evaluation split, normalization, and evaluation budget (720 runs)."
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,79,237,435,19,PASS,,,"Pooled mean HV is 0.27425 for DE-only, 0.27408 for a worst-$K$ set fixed after generation 1, 0.27396 for SHIELD-MOEA, and 0.27014 for GA-only."
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,79,238,435,33,PASS,,,"After Holm correction within each experiment, the full hybrid significantly exceeds GA-only in 3/8 experiments and is inseparable in the other five; it is inseparable from DE-only and fixed worst-$K$ in all eight."
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,79,239,435,12,PASS,,,Thus the data support neither a hybrid-variation gain nor a dynamic-re-screening gain.
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,79,240,435,35,PASS,,,"The narrower interpretation is that the full stack is strong relative to the external baselines, repair is load-bearing, and screening reduces objective-call count; DE-only and one-shot worst-$K$ are credible engineering simplifications on this benchmark."
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,80,241,437,8,PASS,,,Figure 4 shows the seed-level distributions for those controls.
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,80,242,437,17,PASS,,,The pooled view is descriptive because scenario-specific scales differ; the formal verdict remains the per-experiment Holm analysis.
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,80,243,437,26,PASS,,,"It nevertheless makes both null results visible: the full method overlaps DE-only and fixed worst-K, while GA-only is lower in only part of the experiment set."
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,81,244,441,16,PASS,,,**Figure 4.** Seed-level mechanism controls across eight experiments (240 runs per method). (a) Mean-front hypervolume; (b) worst-case hypervolume.
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,81,245,441,9,PASS,,,Boxes pool experiments and seeds and are therefore descriptive.
mintou_p4_shield_resilience_planning,Energies,6.3. Ablation Study: Where the Gain Actually Comes From,81,246,441,23,PASS,,,Per-experiment Holm tests show no separation between the full method and DE-only or fixed worst-K in 8/8 experiments; the full method exceeds GA-only in 3/8.
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,82,247,445,10,PASS,,,We performed a one-at-a-time sensitivity analysis on the reference experiment (deterministic_vs_scenario).
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,82,248,445,24,PASS,,,"The sweep covers population size $N_p\in\{20,40,60\}$ (default 40, with NSGA-II rerun at each matched size), screening width $K\in\{2,4,8\}$ (default 4), and screening period $T_s\in\{3,5,10\}$ (default 5)."
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,82,249,445,5,PASS,,,Each point uses 10 independent seeds.
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,82,250,445,6,PASS,,,Figure 5 and Table 5 summarize the results.
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,83,251,447,7,PASS,,,**Table 5.** Exploratory parameter sweep (10 seeds per point).
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,83,252,447,7,PASS,,,Reported Mann--Whitney p-values are nominal and multiplicity-unadjusted.
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,84,253,461,43,PASS,,,"Note: the default configuration (population 40, K=4, T_s=5) appears once per sweep axis, so the table contains three default rows; they show slightly different SHIELD-MOEA means (0.2674, 0.2658, 0.2687) because each axis is drawn from an independent 10-seed stream -- a normal consequence of sampling variance, not an inconsistency."
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,84,254,461,30,PASS,,,"For the same reason the NSGA-II reference is identical (0.2527) across the K and T_s rows, which reuse the matched population-40 reference, while the population-size rows re-run NSGA-II at each matched size (0.2360, 0.2527, 0.2610)."
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,85,255,465,21,PASS,,,"**Figure 5.** Parameter sensitivity over population size, screening width $K$, and screening period $T_s$ (10 seeds per point; NSGA-II re-run at matched population sizes)."
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,86,256,467,18,PASS,,,"SHIELD-MOEA has a higher mean than NSGA-II at all nine parameter points, with a smallest absolute margin of 0.0061."
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,86,257,467,19,PASS,,,"Its mean varies by 5.0% of the default value across the sweep; the $K$ and $T_s$ axes vary by 2.1% and 0.6%, respectively."
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,86,258,467,7,PASS,,,"At $N_p=60$, the raw comparison is unresolved ($p=0.104$)."
mintou_p4_shield_resilience_planning,Energies,6.4. Parameter Sensitivity Analysis,86,259,467,15,PASS,,,"Because the sweep has no confirmatory multiplicity family, the section supports only descriptive sensitivity patterns."
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,87,260,471,8,PASS,,,Hypervolume on proxy objectives cannot certify electrical feasibility.
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,87,261,471,31,PASS,,,"The seed-0 compromise composition from each method and experiment is therefore mapped onto four SimBench MV networks (rural, semi-urban, urban, and commercial), the CIGRE MV benchmark, and the IEEE 33-bus feeder."
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,87,262,471,29,PASS,,,"Fixed rules parallel the most-loaded lines, attach storage to the weakest-voltage load buses at ±3% of net load, and add PV equal to 4% of net load at the highest-load buses."
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,87,263,471,5,PASS,,,Automation has no steady-state effect.
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,87,264,471,15,PASS,,,The identical mapping logic is used across network families; no per-network optimizer tuning is performed.
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,88,265,473,19,PASS,,,"Pandapower [45] solves AC power flow under base, 1.3x peak, 1.5x growth, 1.8x extreme growth, high-DER backfeed, and 1.5x growth with an $N-1$ outage."
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,88,266,473,15,PASS,,,"The AC layer covers deterministic_vs_scenario, der_uncertainty, and outage_contingency, which expose the reference, widened DER, and elevated outage axes."
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,88,267,473,18,PASS,,,"A case is feasible when power flow converges, voltages remain within $[0.95,1.05]$ pu, and line loading does not exceed 100%."
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,89,268,475,14,PASS,,,"Each of the twelve planning/reference configurations faces $3\times6\times6=108$ cases, for 1296 AC solves in total."
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,89,269,475,16,PASS,,,"The readout is a qualitative composition-level consistency check, not a seeded replication of the proxy comparison."
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,89,270,475,10,PASS,,,Table 6 reports the aggregate results; Section 6.7 separates the network families.
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,90,271,477,10,PASS,,,**Table 6.** AC validation summary over six networks (108 cases per method).
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,91,272,496,28,PASS,,,**Figure 6.** Original SimBench-family AC slice. (a) AC-feasible rate over 72 network-by-scenario cases and over stress scenarios only; the dashed line is the no-plan reference. (b) Mean maximum line loading.
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,91,273,496,9,PASS,,,The cross-family extension is reported in Table 6 and Figure 9.
mintou_p4_shield_resilience_planning,Energies,6.5. AC Power-Flow Validation on Six Distribution Networks,92,274,498,7,PASS,,,"Three findings, in decreasing order of importance:"
mintou_p4_shield_resilience_planning,Energies,6.6. Quality--Cost and Resilience-Composition Diagnostics,93,275,508,25,PASS,,,The pooled leaderboard alone cannot distinguish a method that is accurate but computationally wasteful from one that obtains a comparable front with less scenario exposure.
mintou_p4_shield_resilience_planning,Energies,6.6. Quality--Cost and Resilience-Composition Diagnostics,93,276,508,16,PASS,,,Figure 7 therefore places each principal method in the mean-hypervolume/runtime plane using all frozen experiment-seed records.
mintou_p4_shield_resilience_planning,Energies,6.6. Quality--Cost and Resilience-Composition Diagnostics,93,277,508,21,PASS,,,"The chart is descriptive: runtimes are sub-second and proxy evaluation is vectorized, so the horizontal coordinate is not a deployment benchmark."
