paper,target_journal,section,paragraph_id,sentence_id,line_start,word_count,status,issue_codes,suggestion_zh,sentence
mintou_p6_bilonsga_project_review,Applied Sciences,4.1. Non-Dominated Sorting Kernel,45,142,225,12,PASS,,,Keeping this standard kernel isolates the proposed contribution in the variation stage.
mintou_p6_bilonsga_project_review,Applied Sciences,4.2. Forward Insertion,46,143,229,15,PASS,,,"After variation, half of the offspring undergo a forward pass of depth at most eight."
mintou_p6_bilonsga_project_review,Applied Sciences,4.2. Forward Insertion,46,144,229,16,PASS,,,"While slack remains, the affordable unselected project with the highest equal-weight benefit-to-cost ratio is tentatively inserted."
mintou_p6_bilonsga_project_review,Applied Sciences,4.2. Forward Insertion,46,145,229,22,PASS,,,"The insertion is retained only if it improves normalized scalarized fitness, defined as the sum of normalized objectives plus a violation penalty."
mintou_p6_bilonsga_project_review,Applied Sciences,4.2. Forward Insertion,46,146,229,7,REVISE,P1_STRONG_CLAIM_CHECK,核验独创性/因果/证明性措辞，并补直接证据或降格为观察性表述,The pass stops at the first rejection.
mintou_p6_bilonsga_project_review,Applied Sciences,4.2. Forward Insertion,46,147,229,12,PASS,,,This move converts budget slack left by recombination into a candidate improvement.
mintou_p6_bilonsga_project_review,Applied Sciences,4.3. Atomic Backward--Forward Substitution,47,148,233,8,PASS,,,The substitution pass has depth at most four.
mintou_p6_bilonsga_project_review,Applied Sciences,4.3. Atomic Backward--Forward Substitution,47,149,233,28,PASS,,,"It removes the selected project with the lowest benefit-to-cost ratio only provisionally, uses the released budget to choose the highest-scoring affordable replacement, and evaluates the resulting portfolio once."
mintou_p6_bilonsga_project_review,Applied Sciences,4.3. Atomic Backward--Forward Substitution,47,150,233,7,PASS,,,Acceptance commits both edits; rejection restores both.
mintou_p6_bilonsga_project_review,Applied Sciences,4.3. Atomic Backward--Forward Substitution,47,151,233,19,REVISE,P1_STRONG_CLAIM_CHECK,核验独创性/因果/证明性措辞，并补直接证据或降格为观察性表述,The pass stops at the first rejection and never proposes from a portfolio with fewer than two retained projects.
mintou_p6_bilonsga_project_review,Applied Sciences,4.3. Atomic Backward--Forward Substitution,47,152,233,18,PASS,,,This construction makes replacement reviewable as one decision rather than inferring it from unrelated insert and delete events.
mintou_p6_bilonsga_project_review,Applied Sciences,4.3. Atomic Backward--Forward Substitution,47,153,233,13,PASS,,,Section 6.3 shows that the semantic improvement does not yield a significant hypervolume change.
mintou_p6_bilonsga_project_review,Applied Sciences,4.4. Dependency-Aware Move Bonus,48,154,237,50,REVISE,P1_LONG_SENTENCE,拆句并前置主语与结论，降低从句和插入语密度,"When ranking insertion candidates, the benefit-to-cost score of any candidate whose dependency group already has a selected member is multiplied by 1.06. *Motivation:* grid projects arrive in synergistic programs (reinforcement plus automation on the same feeder), and steering insertions gently toward already-opened groups produces coherent portfolios instead of scattered single projects."
mintou_p6_bilonsga_project_review,Applied Sciences,4.5. Feasibility Recovery,49,155,241,12,PASS,,,Every initial or offspring portfolio that violates the budget is repaired deterministically.
mintou_p6_bilonsga_project_review,Applied Sciences,4.5. Feasibility Recovery,49,156,241,15,PASS,,,The selected project with the lowest benefit-to-cost ratio is removed until the portfolio is affordable.
mintou_p6_bilonsga_project_review,Applied Sciences,4.5. Feasibility Recovery,49,157,241,20,PASS,,,"Because each step removes one selected project and the empty portfolio is feasible, repair terminates after at most $\|x\|_0$ drops."
mintou_p6_bilonsga_project_review,Applied Sciences,4.5. Feasibility Recovery,49,158,241,9,PASS,,,Each restoration step is recorded in the decision trace.
mintou_p6_bilonsga_project_review,Applied Sciences,4.6. Per-Move Decision Trace,50,159,245,13,PASS,,,"Every accepted move--`forward_insert`, `backward_substitute`, and `repair_drop`--is logged with its generation and project identifier(s)."
mintou_p6_bilonsga_project_review,Applied Sciences,4.6. Per-Move Decision Trace,50,160,245,10,PASS,,,A substitution record stores both the removed and inserted project.
mintou_p6_bilonsga_project_review,Applied Sciences,4.6. Per-Move Decision Trace,50,161,245,16,PASS,,,"The trail is a pure output: no trace statistic enters any objective, constraint, or selection decision."
mintou_p6_bilonsga_project_review,Applied Sciences,4.6. Per-Move Decision Trace,50,162,245,25,PASS,,,"BiLo-NSGA logs on average 3668 moves per run, and 99.6% of projects appearing in the final non-dominated front are covered by at least one logged move (Table 4)."
mintou_p6_bilonsga_project_review,Applied Sciences,4.6. Per-Move Decision Trace,50,163,245,8,PASS,,,"These values measure archive production, not explanation quality."
mintou_p6_bilonsga_project_review,Applied Sciences,5.1. Methods Compared,51,164,273,17,PASS,,,"Table 3 lists the eighteen methods: BiLo-NSGA, seven baselines spanning evolutionary, Pareto-local-search, and MCDM families, and ten ablations."
mintou_p6_bilonsga_project_review,Applied Sciences,5.1. Methods Compared,51,165,273,14,PASS,,,"The evolutionary baselines are reference implementations from pymoo on the identical binary-encoded, budget-constrained problem."
mintou_p6_bilonsga_project_review,Applied Sciences,5.1. Methods Compared,51,166,273,18,PASS,,,"Pareto Local Search uses add, delete, and swap neighborhoods with a fixed budget of 1600 evaluated neighbors per run."
mintou_p6_bilonsga_project_review,Applied Sciences,5.1. Methods Compared,52,167,298,38,PASS,,,"Each ablation flips exactly one switch relative to the full method; the last two are stress variants that perturb the dependency structure and the search budget rather than removing an operator, and we read them as robustness probes."
mintou_p6_bilonsga_project_review,Applied Sciences,5.2. Protocol,53,168,302,10,PASS,,,The rectangular archive contains **18 methods x 8 experiments x 30 invocations = 4320 rows**.
mintou_p6_bilonsga_project_review,Applied Sciences,5.2. Protocol,53,169,302,4,PASS,,,Fourteen opponents are stochastic.
mintou_p6_bilonsga_project_review,Applied Sciences,5.2. Protocol,53,170,302,23,PASS,,,"AHP-TOPSIS, Greedy BCR, and Ablation-WeightedRankingOnly are deterministic; their repeated identical invocations are retained for provenance but have effective sample size one per experiment."
mintou_p6_bilonsga_project_review,Applied Sciences,5.2. Protocol,53,171,302,7,PASS,,,All evolutionary methods use population 40 and 40 generations.
mintou_p6_bilonsga_project_review,Applied Sciences,5.2. Protocol,53,172,302,24,PASS,,,"Pareto Local Search receives a numerical ceiling of 1600 evaluated neighbors, matching the nominal $40\times40$ offspring-evaluation ceiling but not computational work; wall-clock runtime is reported separately."
mintou_p6_bilonsga_project_review,Applied Sciences,5.2. Protocol,53,173,302,11,PASS,,,Preference weights used by scalarizing methods never enter the evaluation metric.
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,54,174,306,13,PASS,,,Portfolio quality is measured by the **standard hypervolume** of the feasible non-dominated front.
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,54,175,306,36,PASS,,,"Objective values are normalized with *fixed per-problem bounds* computed once per experiment from a seeded reference set (the empty portfolio, all single-project portfolios, and 2048 random feasible portfolios), and the reference point is $1.1$ in every normalized dimension."
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,54,176,306,6,PASS,,,An empty feasible front scores zero.
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,54,177,306,23,PASS,,,"The metric contains no method-aware ingredient, and decision-trace statistics such as move counts and coverage are reported descriptively rather than entering any ranking."
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,55,178,308,28,PASS,,,"Statistical comparisons use two-sided **Mann--Whitney U tests** between BiLo-NSGA and each of the fourteen stochastic opponents per experiment ($n=30$ per group), with **Holm correction** within each stochastic family."
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,55,179,308,12,PASS,,,We report rank-biserial effects and 5000-resample bootstrap confidence intervals for mean differences.
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,55,180,308,12,PASS,,,The three deterministic rules are compared descriptively and receive no seed-level p-values.
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,55,181,308,14,PASS,,,The corrected table is `real_project_review_inference_v2.csv`; the original rectangular significance output remains only as provenance.
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,56,182,310,7,PASS,,,The method-independent normalization for objective $j$ is
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,57,183,316,12,PASS,,,"where $(l_j,u_j)$ comes from the frozen reference sample rather than any compared method."
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,57,184,316,12,PASS,,,"The scored set for method $m$, experiment $e$, and seed $r$ is"
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,58,185,322,5,PASS,,,Its standard four-objective hypervolume is
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,59,186,328,9,REVISE,P1_STRONG_CLAIM_CHECK,核验独创性/因果/证明性措辞，并补直接证据或降格为观察性表述,"For two seed samples, the first-sample Mann--Whitney statistic is"
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,60,187,334,8,PASS,,,and the familywise adjustment over $M$ opponents is
mintou_p6_bilonsga_project_review,Applied Sciences,5.3. Evaluation Metric and Statistics,61,188,340,11,PASS,,,"For an experiment $e$, the relative effect reported against NSGA-II is"
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,62,189,352,7,PASS,,,Table 4 reports pooled summaries over eight experiments.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,62,190,352,13,PASS,,,"Figure 2 shows the original distribution view, and Section 6.7 isolates the direct local-search control."
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,62,191,352,14,PASS,,,Repeated deterministic-rule rows are summarized for provenance but are not treated as independent observations.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,63,192,354,6,PASS,,,**Table 4.** Pooled leaderboard across eight experiments.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,63,193,354,16,PASS,,,Stochastic methods have 240 runs; deterministic-rule summaries derive from eight unique outputs retained as 240 repeated provenance rows.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,63,194,354,5,PASS,,,Decision coverage is descriptive only.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,64,195,377,14,PASS,,,"BiLo-NSGA attains pooled mean hypervolume 0.17190 (standard deviation 0.00861), **1.12% above NSGA-II** (0.17000), 5.87% above NSGA-III, and 23.9% above AHP-TOPSIS."
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,64,196,377,24,PASS,,,"Across five stochastic baselines and eight scenarios, the method has 37 positive mean differences in 40 comparisons; 36 are Holm-significant wins and none is a significant loss."
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,64,197,377,9,PASS,,,All eight comparisons with Pareto Local Search are significant.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,64,198,377,13,PASS,,,Sixteen additional gaps against AHP-TOPSIS and Greedy BCR are descriptive and favor BiLo-NSGA.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,64,199,377,18,PASS,,,"The three adverse stochastic-baseline means remain non-significant, so the evidence supports a broad but not universal baseline advantage."
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,65,200,381,13,PASS,,,**Figure 2.** Hypervolume distributions across eight review scenarios (30 seeds per box for stochastic methods).
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,65,201,381,9,PASS,,,Deterministic rules are point estimates rather than inferential samples.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,65,202,381,9,PASS,,,Pareto Local Search is reported in Table 4 and Figure 9.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,66,203,383,11,PASS,,,"Table 5 breaks out the comparison against NSGA-II, the only competitive baseline."
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,67,204,385,7,PASS,,,**Table 5.** BiLo-NSGA versus NSGA-II per experiment (30 seeds).
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,67,205,385,15,PASS,,,"Confidence intervals are pointwise, multiplicity-unadjusted 5000-resample bootstrap intervals for the mean difference; $r_{rb}$ is rank-biserial."
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,67,206,385,12,PASS,,,Holm-adjusted rank-test p-values determine significance across fourteen stochastic opponents within each experiment.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,68,207,398,5,PASS,,,We state the trade-offs plainly.
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,68,208,398,25,PASS,,,"At the 0.75x budget and on the renewable-filtered pool, BiLo-NSGA is unresolved against NSGA-II, with nominal losses of 0.64% and 1.31%; the 0.88x mean gain also fails multiplicity correction."
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,68,209,398,19,PASS,,,"The intensification is not free: mean runtime is 0.219 s versus 0.080 s for NSGA-II (2.74x), while Pareto Local Search uses 1.416 s."
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,68,210,398,21,PASS,,,"BiLo-NSGA's feasible fronts remain slightly smaller than NSGA-II's (38.6 versus 40.0 portfolios on average), and its compromise portfolio spends more of the envelope."
mintou_p6_bilonsga_project_review,Applied Sciences,6.1. Main Comparison,68,211,398,16,PASS,,,The method buys a modest average front-quality gain with additional local evaluation and reduced residual slack.
mintou_p6_bilonsga_project_review,Applied Sciences,6.2. Budget Sensitivity,69,212,402,17,PASS,,,"Five experiments share the full 120-candidate pool and span budget multipliers 0.75x, 0.88x, 1.00x, and 1.20x of the nominal 1020 cost units."
mintou_p6_bilonsga_project_review,Applied Sciences,6.2. Budget Sensitivity,69,213,402,12,PASS,,,Some labels also change scalar weights and all use independent random streams.
mintou_p6_bilonsga_project_review,Applied Sciences,6.2. Budget Sensitivity,69,214,402,12,PASS,,,"Figure 3 is therefore a budget-indexed cross-scenario comparison, not a controlled budget-only scan."
mintou_p6_bilonsga_project_review,Applied Sciences,6.2. Budget Sensitivity,70,215,406,25,PASS,,,**Figure 3.** Mean hypervolume (+- std across seeds) as a function of the budget multiplier for the six main methods; the two nominal-budget experiments are pooled at 1.00x.
mintou_p6_bilonsga_project_review,Applied Sciences,6.2. Budget Sensitivity,71,216,408,11,PASS,,,Mean hypervolume rises with the budget index for the principal methods.
mintou_p6_bilonsga_project_review,Applied Sciences,6.2. Budget Sensitivity,71,217,408,14,PASS,,,BiLo-NSGA's margin over NSGA-II ranges from -0.64% at 0.75x and +2.17% at 0.88x to +3.30% in the 1.20x large-pool-labeled scenario.
mintou_p6_bilonsga_project_review,Applied Sciences,6.2. Budget Sensitivity,71,218,408,21,PASS,,,"Because weights and seed streams are not held constant, this pattern cannot be attributed to budget headroom or forward insertion alone."
mintou_p6_bilonsga_project_review,Applied Sciences,6.2. Budget Sensitivity,71,219,408,23,PASS,,,"The Ablation-LooseBudget stress rule, which searches at 1.2x and evaluates at the true constraint, is 6.35% below the full method when pooled on this benchmark."
mintou_p6_bilonsga_project_review,Applied Sciences,6.2. Budget Sensitivity,71,220,408,18,PASS,,,"This supports enforcing the declared budget during search in the tested setup, not a general monotone budget-regime claim."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,72,221,412,14,PASS,,,Figure 4 compares the full method with all ten ablations (pooled over 8 experiments x 30 seeds).
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,73,222,416,18,PASS,,,"**Figure 4.** Mean hypervolume (+- std) of BiLo-NSGA and ten ablations or stress controls, pooled over all experiments and seeds."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,73,223,416,6,PASS,,,Formal decisions remain scenario-specific and Holm-adjusted.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,74,224,418,7,PASS,,,Removing evolution entirely reduces pooled hypervolume by 79.3%.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,74,225,418,16,PASS,,,"Disabling feasibility recovery costs 2.21%, increases the standard deviation from 0.00861 to 0.01272, and lowers decision coverage from 0.996 to 0.928."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,74,226,418,12,PASS,,,"By contrast, several local-operator ablations have pooled means above the full model."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,74,227,418,16,PASS,,,This prevents pooled ranking from being used as component attribution and makes the scenario-level tests essential.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,75,228,420,25,PASS,,,"**Forward insertion is the only local operator with resolved positive cells, but it is not universally beneficial.** Ablation-NoForwardSearch has pooled mean 0.17257, 0.39% above the full method."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,75,229,420,17,PASS,,,"Under the primary within-scenario family, the full method exceeds it in the dependency-constrained, local-move-explainability, and large-pool scenarios."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,75,230,420,18,PASS,,,"An exploratory operator-specific Holm family across the eight scenarios also resolves reliability_prioritized_review (4/8), whereas the other four comparisons remain unresolved."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,75,231,420,25,PASS,,,"We use “forward-dominant” only to mean that resolved local-operator gains occur on the forward side, not that insertion improves every setting or the pooled mean."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,76,232,422,21,PASS,,,"**Atomic substitution has no demonstrated accuracy gain.** Ablation-NoBackwardSearch reaches 0.17294, 0.61% above the full method, and none of the eight differences is significant."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,76,233,422,17,PASS,,,"The legacy standalone-deletion rule reaches 0.17228, 0.22% above the full method, and is likewise inseparable in all eight scenarios."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,76,234,422,17,PASS,,,"Feasibility recovery already removes weak projects after violations, leaving few replacements that improve the scalar acceptance score."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,76,235,422,18,PASS,,,"The atomic rule is more faithful to project substitution, but the experiment supports its semantics, not its accuracy."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,77,236,424,20,PASS,,,The substitution operator is retained because a single logged remove--insert pair is reviewable and cannot leave a deletion-only intermediate portfolio.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,77,237,424,14,PASS,,,A forward-only variant remains the evidence-supported lean implementation when that replacement semantic is unnecessary.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,77,238,424,18,PASS,,,"Alternative acceptance based on dominance or bounded look-ahead is a redesign target, not part of the present claim."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,78,239,426,7,PASS,,,Figure 5 separates move production from optimization quality.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,78,240,426,22,PASS,,,The new atomic substitution raises archive coverage relative to the no-backward variant but does not improve hypervolume at the available statistical resolution.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,78,241,426,10,PASS,,,Disabling forward search changes both event composition and scenario-level quality.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,78,242,426,13,PASS,,,These diagnostics do not imply that a larger move count is intrinsically better.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,79,243,430,22,PASS,,,**Figure 5.** Local-search diagnostics pooled over eight experiments and 30 seeds (240 runs per configuration). (a) Logged accepted moves per run; (b) seed-level mean-front hypervolume.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,79,244,430,4,PASS,,,Boxes are descriptive aggregates.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,79,245,430,7,PASS,,,Formal component decisions use per-experiment Holm-adjusted tests.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,80,246,432,7,PASS,,,The two stress variants bound other claims.
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,80,247,432,17,PASS,,,"Thinning the dependency graph changes the pooled mean by less than 0.3%, so no dependency-density gain is claimed."
mintou_p6_bilonsga_project_review,Applied Sciences,6.3. Ablation Study: Forward-Dominant but Not Universally Beneficial,80,248,432,8,PASS,,,The LooseBudget variant's 6.35% deficit was discussed in Section 6.2.
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,81,249,436,18,PASS,,,Hypervolume measures optimization quality on the benchmark objectives; it cannot show whether selected portfolios point at real risk.
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,81,250,436,17,PASS,,,We therefore backtest selections against cached NERC reliability reports using a rule designed to reduce construct circularity.
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,81,251,436,24,PASS,,,Each candidate receives a NERC-topic kind weight multiplied by a stress percentile computed from raw RTS/SimBench attributes before the NERC-based adjustment of Section 3.2.
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,81,252,436,16,PASS,,,"The priority-capture ratio measures oversampling of high-priority candidates relative to a uniform draw, with 1.0 denoting parity."
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,81,253,436,10,PASS,,,Kendall's $\tau$ measures rank alignment between selection frequency and priority.
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,81,254,436,5,PASS,,,Figure 6 shows both review scenarios.
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,82,255,440,14,PASS,,,**Figure 6.** Priority-capture ratios in the NERC rule backtest (dashed line = parity with random selection).
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,82,256,440,14,PASS,,,MOEA/D is absent from the reliability panel because it returned no feasible portfolio.
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,83,257,442,15,PASS,,,"BiLo-NSGA oversamples documented-risk candidates, with capture ratios of 1.617 in budget-constrained selection and 1.301 in reliability-prioritized review."
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,83,258,442,15,REVISE,P1_STRONG_CLAIM_CHECK,核验独创性/因果/证明性措辞，并补直接证据或降格为观察性表述,These values are above NSGA-II in the first setting (1.575) and below it in the second (1.403).
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,83,259,442,8,PASS,,,Kendall $\tau$ values of 0.109 and 0.073 are not significant.
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,83,260,442,13,PASS,,,AHP-TOPSIS has the highest nominal alignment because its reliability-type attributes overlap the rule.
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,83,261,442,14,PASS,,,"The backtest therefore indicates **descriptive external consistency only, not method superiority or ground-truth validity**."
mintou_p6_bilonsga_project_review,Applied Sciences,6.4. External Consistency: NERC Rule-Based Backtest,83,262,442,15,PASS,,,"The stress-percentile component is independently derived, but kind-level weights retain construct overlap with pool generation."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5. Historical Outcome Consistency: MISO MTEP16 Backtest,84,263,446,20,PASS,,,The NERC backtest of Section 6.4 checks consistency against documented risk patterns from the same public corpus used in benchmark construction.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5. Historical Outcome Consistency: MISO MTEP16 Backtest,84,264,446,17,PASS,,,A more independent check compares selections with **observed transmission-project outcomes** from the MISO MTEP16 Appendix A/B inventory.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5. Historical Outcome Consistency: MISO MTEP16 Backtest,84,265,446,7,PASS,,,Outcome snapshots were not used in fitting.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5. Historical Outcome Consistency: MISO MTEP16 Backtest,84,266,446,16,PASS,,,"However, decision-time appendix status is a prognostic feature, creating construct overlap with the broad outcome definition."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.1. Data and Protocol,85,267,450,18,PASS,,,"The MTEP16 dataset comprises 1218 projects with their 2016 cost estimates, project types, voltage levels, mileage, appendix status, and record dates."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.1. Data and Protocol,85,268,450,20,PASS,,,"Quarterly Appendix A status snapshots from 2016-12 through 2018-01, together with the 2026 MISO portal in-service and active-project lists, produce three outcome classes:"
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.1. Data and Protocol,86,269,457,27,PASS,,,"For portability, each method selects compromise portfolios from 10 seeded runs, preserving 2016 cost estimates after one global scaling factor sets the flagship budget to 5% of total pool cost."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.1. Data and Protocol,86,270,457,23,PASS,,,Point-biserial correlation and Mann--Whitney U compare selection frequency with broad or strict outcome labels; capture ratios relative to uniform selection are effect-size readouts.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.1. Data and Protocol,86,271,457,5,PASS,,,These are nominal project-level diagnostics.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.1. Data and Protocol,86,272,457,20,PASS,,,"They do not preserve dependence among projects selected in the same portfolio, and no constrained-permutation or multiple-comparison family was preregistered."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.1. Data and Protocol,86,273,457,12,PASS,,,Two variants are shown: budget-constrained selection (1097 positive-cost projects) and reliability-prioritized review (1062 projects).
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,87,274,461,5,PASS,,,Table 6 summarizes the key comparisons.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,88,275,463,7,PASS,,,**Table 6.** MTEP16 historical backtest in the budget-constrained experiment.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,88,276,463,9,PASS,,,"P-values are nominal project-level diagnostics, not confirmatory portfolio-level tests."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,89,277,477,10,PASS,,,"BiLo-NSGA's broad capture is 1.071, or 7.1% above the numerical uniform-draw reference."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,89,278,477,10,PASS,,,The raw diagnostics are point-biserial $r=0.088$ ($p=0.0042$) and Mann--Whitney $p=0.0147$.
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,89,279,477,24,PASS,,,"It exceeds the tested evolutionary and local-search baselines on broad capture, including Pareto Local Search at 1.034 and NSGA-II at 1.012, but AHP-TOPSIS is higher at 1.100."
mintou_p6_bilonsga_project_review,Applied Sciences,6.5.2. Results,89,280,477,4,PASS,,,NoFeasibilityRecovery reaches 1.088 and LowDependencyDensity 1.072.
