timestamp,load_mw,wind_mw,solar_mw,renewable_share,curtailment_risk_target,source_status
10/18/24 7:00,10300.52658812,70.83091497,271.29781987,0.03321468,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/18/24 8:00,10831.83090453,73.47857269,1063.60464343,0.10497609,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/18/24 9:00,11201.07661158,76.68765816,1787.70493802,0.16644762,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 0:00,8692.67855054,236.18467723,0.00000000,0.02717053,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 10:00,11827.92330038,159.04083855,2266.17346540,0.20504143,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 11:00,11898.11362730,152.18012313,2656.42017944,0.23605425,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 12:00,12019.37694399,157.66878054,2910.57661237,0.25527491,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 13:00,12097.14158240,186.06592258,2834.25575252,0.24967234,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 14:00,12051.80556075,232.70569915,2595.81842282,0.23469713,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 15:00,12014.61001648,288.88619840,2066.19605116,0.19601820,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 16:00,11918.31566387,345.90550848,1449.74941634,0.15066348,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 17:00,11822.85765146,395.06171755,673.79745311,0.09040616,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 18:00,11752.75990403,427.65291374,28.81005638,0.03883879,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 19:00,11807.86462436,438.54263424,0.00000000,0.03713988,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 1:00,8277.12067144,239.63945929,0.00000000,0.02895203,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 20:00,11853.17655749,436.85394593,0.00000000,0.03685543,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 21:00,11185.56678322,432.10990861,0.00000000,0.03863102,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 22:00,10128.49179149,421.89113468,0.00000000,0.04165390,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 23:00,9341.85405902,403.38251777,0.00000000,0.04318013,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 2:00,8112.77979166,240.18966706,0.00000000,0.02960633,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 3:00,8283.69900843,238.08686747,0.00000000,0.02874161,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 4:00,8780.60282907,233.24617417,0.00000000,0.02656380,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 5:00,9431.21806760,225.28728010,0.00000000,0.02388740,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 6:00,10270.50036091,214.17085393,0.00000000,0.02085301,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 7:00,10964.81109877,199.89291471,153.95361387,0.03227110,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 8:00,11330.01458677,184.28356158,1001.52676353,0.10466097,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/19/24 9:00,11686.11437374,169.67636359,1730.19828113,0.16257539,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 0:00,8839.24379123,358.51473955,0.00000000,0.04055944,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 10:00,10411.72924255,182.98841853,2309.32934123,0.23937597,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 11:00,10971.24464515,179.15503358,2702.36948425,0.26264336,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 12:00,11286.70760109,184.68936779,2661.04713008,0.25213168,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 13:00,11737.53865664,207.70166259,2434.15971179,0.22507797,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 14:00,12157.45529208,244.27776657,2070.11962110,0.19036857,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 15:00,12529.99991285,287.97294781,1672.58436474,0.15646906,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 16:00,12772.18239719,332.34247440,1224.31245016,0.12187854,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 17:00,12950.02315753,370.94161444,690.36366364,0.08195393,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 18:00,12989.66735302,397.32563603,90.13565331,0.03752685,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 19:00,12841.29971792,407.43660979,0.00000000,0.03172861,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 1:00,8444.98893981,345.99576266,0.00000000,0.04097054,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 20:00,13141.55505966,407.29599973,0.00000000,0.03099298,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 21:00,12212.06037974,404.69867800,0.00000000,0.03313926,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 22:00,10806.75853967,399.45520456,0.00000000,0.03696346,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 23:00,9511.02643738,395.32658736,0.00000000,0.04156508,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 2:00,7975.57112494,325.16264471,0.00000000,0.04076983,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 3:00,7783.15477183,300.06306114,0.00000000,0.03855288,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 4:00,7821.02504497,272.09936367,0.00000000,0.03479075,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 5:00,7841.95036305,243.27966453,0.00000000,0.03102285,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 6:00,7799.01482209,216.08784434,0.00000000,0.02770707,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 7:00,8366.92692485,195.10467400,296.20560599,0.05872052,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 8:00,9146.25340911,183.79384948,1127.89090190,0.14341225,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/2/24 9:00,9729.02471323,182.86737524,1849.04407026,0.20885048,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 0:00,9733.41336076,375.89752000,0.00000000,0.03861929,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 10:00,11958.28554943,69.24183897,2377.55927242,0.20461136,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 11:00,12383.23966360,55.61328658,2742.70423955,0.22597621,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 12:00,12557.82680480,54.98555887,2812.65428610,0.22835479,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 13:00,12477.01352152,70.76523213,2685.27708068,0.22088958,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 14:00,12497.39753029,98.62065986,2472.72225487,0.20575027,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 15:00,12463.15356087,132.43047263,2062.22279955,0.17609133,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 16:00,12262.84259727,166.07330102,1561.86600255,0.14090854,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 17:00,12188.17943147,193.42777561,749.08841044,0.07733035,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 18:00,13101.18215857,208.37252699,21.85430965,0.01757298,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 19:00,13301.59110221,207.49183551,0.00000000,0.01559902,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 1:00,9182.91179572,343.83848278,0.00000000,0.03744330,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 20:00,13050.07795878,198.86881193,0.00000000,0.01523890,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 21:00,12721.77902609,192.80772453,0.00000000,0.01515572,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 22:00,12007.42262087,188.52940214,0.00000000,0.01570107,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 23:00,10938.57775888,183.95446056,0.00000000,0.01681704,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 2:00,8547.43266591,310.25680381,0.00000000,0.03629824,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 3:00,8200.37070619,274.31318821,0.00000000,0.03345132,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 4:00,7957.27994351,238.29251345,0.00000000,0.02994648,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 5:00,7998.27612879,204.40820833,0.00000000,0.02555653,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 6:00,8556.13454113,173.14158853,0.00000000,0.02023596,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 7:00,9955.58483089,143.27659439,222.41297605,0.03673210,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 8:00,11057.06255941,114.70340016,1142.39595113,0.11369198,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/20/24 9:00,11521.58630697,89.59360047,1851.89596086,0.16850888,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 0:00,9594.35934319,170.33595374,0.00000000,0.01775376,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 10:00,12343.91000565,44.80037848,2429.12011635,0.20041628,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 11:00,12333.12752223,38.93902530,2689.60661913,0.22123712,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 12:00,12327.72688076,36.72381187,2898.15833422,0.23807164,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 13:00,12255.33972467,40.38568578,2828.94101348,0.23412870,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 14:00,12170.71807379,48.58742451,2577.71232925,0.21578840,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 15:00,12260.45559300,59.26707341,2037.15507952,0.17099056,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 16:00,12648.17900592,70.36267783,1457.73623633,0.12081572,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 17:00,12770.34453868,79.81228311,668.52964120,0.05859998,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 18:00,13349.17784839,85.55393461,18.57327920,0.00780027,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 19:00,13383.62467827,86.30768221,0.00000000,0.00644875,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 1:00,9100.28744065,143.99735562,0.00000000,0.01582339,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 20:00,12996.58843380,84.22259857,0.00000000,0.00648036,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 21:00,12317.26131073,82.47785150,0.00000000,0.00669612,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 22:00,11327.65584601,81.16317625,0.00000000,0.00716505,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 23:00,10263.25310573,80.63567860,0.00000000,0.00785674,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 2:00,8934.41195939,117.14977898,0.00000000,0.01311220,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 3:00,8932.83683448,97.91476750,0.00000000,0.01096122,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 4:00,9205.36916798,84.62229915,0.00000000,0.00919271,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 5:00,9847.91341532,74.50642725,0.00000000,0.00756571,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 6:00,10730.07428196,66.54043164,0.00000000,0.00620130,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 7:00,11738.50579371,59.39630327,222.60039634,0.02402322,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 8:00,12224.40328419,53.83214048,1122.17349584,0.09620148,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/21/24 9:00,12344.18959516,49.80274007,1857.86546316,0.15453977,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 0:00,8867.18476784,79.80373902,0.00000000,0.00899990,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 10:00,12138.34167632,37.66993931,2298.35018444,0.19244969,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 11:00,12140.60123777,35.74392895,2617.30357342,0.21852686,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 12:00,12066.41779597,33.82291786,2704.52781290,0.22693982,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 13:00,11963.83908384,31.59309732,2610.70753925,0.22085725,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 14:00,11870.89475847,29.12240379,2335.06468382,0.19915829,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 15:00,11916.41676741,26.56943232,1889.83811019,0.16082079,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 16:00,12604.94097748,24.09277798,1386.84536176,0.11193532,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 17:00,13536.91417037,21.85103580,649.69872739,0.04960878,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 18:00,13402.64362614,20.00280083,16.92423249,0.00275521,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 19:00,12840.76606451,18.61280846,0.00000000,0.00144951,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 1:00,8200.98571665,77.63577245,0.00000000,0.00946664,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 20:00,12031.51022006,17.43826274,0.00000000,0.00144938,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 21:00,10986.90130359,16.49300038,0.00000000,0.00150115,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 22:00,10015.95007933,15.93218320,0.00000000,0.00159068,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 23:00,9282.34608884,15.15614742,0.00000000,0.00163279,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 2:00,8021.96815781,72.92842501,0.00000000,0.00909109,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 3:00,8249.28641296,65.20757611,0.00000000,0.00790463,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 4:00,8973.82590527,58.17114744,0.00000000,0.00648231,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 5:00,10069.23270713,53.62820221,0.00000000,0.00532595,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 6:00,10787.16058704,50.19705409,0.00000000,0.00465341,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 7:00,11332.16248673,46.46240760,208.22563282,0.02247480,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 8:00,11770.23603487,42.89757078,1076.19800732,0.09507843,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/22/24 9:00,12020.12304870,40.00345739,1769.15057656,0.15051044,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 0:00,8688.95255024,14.06158321,0.00000000,0.00161833,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 10:00,10391.06178939,8.01036732,2287.79575930,0.22094047,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 11:00,10577.32050172,7.71587980,2569.63852636,0.24366799,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 12:00,10680.25073438,12.99900543,2650.17636244,0.24935514,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 13:00,10701.69765923,29.00964420,2518.42481692,0.23804022,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 14:00,10683.60703937,53.77866926,2240.41870820,0.21473996,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 15:00,10768.96117690,83.56166607,1777.17884233,0.17278737,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 16:00,11027.15715914,114.61953281,1272.99790789,0.12583637,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 17:00,11111.73917046,143.23603198,593.51615257,0.06630395,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 18:00,11060.43458091,165.69480835,13.87425402,0.01623526,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 19:00,11159.61128961,179.60692086,0.00000000,0.01609437,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 1:00,8199.41113138,13.27872339,0.00000000,0.00161947,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 20:00,11817.72697420,187.34223421,0.00000000,0.01585265,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 21:00,11574.66509616,190.64296783,0.00000000,0.01647071,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 22:00,10476.12984177,194.83897230,0.00000000,0.01859837,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 23:00,9370.02509681,209.29225355,0.00000000,0.02233636,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 2:00,7944.85635131,12.75331688,0.00000000,0.00160523,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 3:00,7778.62969895,12.05989397,0.00000000,0.00155039,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 4:00,7763.62011434,11.25679601,0.00000000,0.00144994,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 5:00,7842.94370922,10.53500330,0.00000000,0.00134325,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 6:00,7771.76771794,9.86332583,0.00000000,0.00126912,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 7:00,8262.81993359,9.24869052,170.29599252,0.02172923,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 8:00,9027.79335090,8.66082637,1040.47193163,0.11621143,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/23/24 9:00,9760.91977546,8.30078885,1744.70667228,0.17959450,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 0:00,9301.21664454,229.08320011,0.00000000,0.02462938,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 10:00,11469.59363262,225.28457191,1927.32637772,0.18767979,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 11:00,11558.47296463,230.06443457,2107.09923360,0.20220350,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 12:00,11515.70988993,241.25907857,2260.17545798,0.21721931,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 13:00,11438.74537395,272.18261869,2037.25077029,0.20189569,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 14:00,11423.30347707,319.22999957,1953.27631970,0.19893600,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 15:00,11466.70254649,374.49752196,1750.86372871,0.18535069,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 16:00,11629.14768360,430.08148665,1318.23716561,0.15033936,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 17:00,11468.53332444,478.07819441,682.79844450,0.10122276,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 18:00,12061.31389543,510.58394601,9.15742406,0.04309160,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 19:00,12073.95674814,523.11500789,0.00000000,0.04332590,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 1:00,8233.87403324,246.37929145,0.00000000,0.02992265,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 20:00,11789.59510167,524.67378662,0.00000000,0.04450312,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 21:00,11341.35447898,524.28236567,0.00000000,0.04622749,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 22:00,10635.27084564,522.01740053,0.00000000,0.04908360,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 23:00,9825.23315454,521.20783990,0.00000000,0.05304789,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 2:00,8276.12247511,251.82129211,0.00000000,0.03042745,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 3:00,8245.69273151,243.60963273,0.00000000,0.02954386,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 4:00,8300.65508751,229.80864246,0.00000000,0.02768560,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 5:00,8564.42150908,217.48942495,0.00000000,0.02539453,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 6:00,9665.24083767,209.51847383,0.00000000,0.02167752,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 7:00,10617.11160172,205.77911023,168.93003329,0.03529295,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 8:00,10931.41005720,207.79341679,938.44888973,0.10485768,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/24/24 9:00,11224.85487985,215.49372444,1483.37479241,0.15134882,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 0:00,8555.82625622,521.20054935,0.00000000,0.06091762,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 10:00,12263.41577887,463.36555850,2048.18486093,0.20480023,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 11:00,12222.95121320,466.30314780,2380.47897699,0.23290465,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 12:00,12212.64247451,473.62814751,2452.80401847,0.23962318,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 13:00,12247.74495428,488.35555808,2380.29149190,0.23421839,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 14:00,12167.65990579,508.97112883,2275.47839988,0.22884018,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 15:00,12098.61310194,532.80480988,1918.44009874,0.20260545,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 16:00,11993.32566809,557.18655138,1282.12153763,0.15336097,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 17:00,11797.44435702,579.44630346,546.32061652,0.09542464,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 18:00,11713.40537787,596.91401624,8.14715757,0.05165545,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 19:00,12509.43968565,607.80924597,0.00000000,0.04858805,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 1:00,8367.50111868,516.77853595,0.00000000,0.06176020,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 20:00,12713.36184052,614.05586785,0.00000000,0.04830004,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 21:00,11428.09624978,617.81727913,0.00000000,0.05406126,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 22:00,10166.08581981,618.99218834,0.00000000,0.06088796,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 23:00,9101.57801706,623.90006691,0.00000000,0.06854856,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 2:00,8155.70977454,508.20075766,0.00000000,0.06231227,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 3:00,8249.58856256,498.83462917,0.00000000,0.06046782,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 4:00,8763.11788609,489.28761992,0.00000000,0.05583488,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 5:00,9706.53484482,479.77264527,0.00000000,0.04942780,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 6:00,10810.46339098,472.22534974,0.00000000,0.04368225,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 7:00,11627.01407810,466.43083458,194.42467681,0.05683794,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 8:00,12042.57409260,462.64114766,878.26444328,0.11134709,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/25/24 9:00,12151.07175276,461.91034318,1563.68836485,0.16670124,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 0:00,8611.90434108,629.63449225,0.00000000,0.07311211,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 10:00,11444.25993572,282.79942483,2335.75227402,0.22880918,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 11:00,11365.01994426,254.81226690,2734.68209274,0.26304348,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 12:00,11337.77639670,230.87170673,2822.87673400,0.26934280,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 13:00,11238.60213168,220.03552001,2778.29904032,0.26678892,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 14:00,11164.48373689,221.15741127,2463.19639901,0.24043690,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 15:00,11485.39234376,229.73039358,2017.32268393,0.19564443,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 16:00,12489.86537831,241.24748004,1374.69259812,0.12938010,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 17:00,12174.98876301,251.20168373,625.25365625,0.07198818,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 18:00,12194.64112956,255.08601771,6.66849108,0.02146472,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 19:00,11840.55357275,250.10662318,0.00000000,0.02112288,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 1:00,7817.57185262,625.11255897,0.00000000,0.07996250,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 20:00,11182.06725652,241.79956649,0.00000000,0.02162387,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 21:00,10250.43621431,240.06642723,0.00000000,0.02342012,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 22:00,9428.90855207,240.93805316,0.00000000,0.02555312,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 23:00,8774.90048103,232.70196962,0.00000000,0.02651904,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 2:00,7480.16724521,606.33842559,0.00000000,0.08105947,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 3:00,7775.78424203,573.80589485,0.00000000,0.07379396,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 4:00,8514.17559723,532.46934334,0.00000000,0.06253915,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 5:00,9466.95677305,488.13111383,0.00000000,0.05156157,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
10/26/24 6:00,10450.84178777,443.33443276,0.00000000,0.04242093,0.00000000,public_nrel118_transportability_v1_frozen_070_cap
